140,30,30,2,1172,45076.92307692308,0:24:11.801796
140,25,30,2,1170,31117.021276595744,0:24:30.602163
155,30,30,2,1193,45884.61538461539,0:24:21.694041
155,25,30,2,1199,32231.182795698925,0:24:02.832666
140,10,30,2,1186,5046.808510638299,0:22:26.645556
140,8,30,2,1230,3346.938775510204,0:20:24.187637
155,10,30,2,1192,5094.017094017094,0:19:13.800640
155,8,30,2,1211,3317.8082191780823,0:17:03.653520
