140,30,30,2,1178,45307.69230769231,0:23:47.709263
140,25,30,2,1161,30877.65957446808,0:24:25.368004
155,30,30,2,1200,46153.846153846156,0:26:17.364105
155,25,30,2,1208,32473.118279569888,0:26:49.807691
140,10,30,2,1194,5080.851063829787,0:28:07.910524
140,8,30,2,1215,3306.122448979592,0:29:35.532056
155,10,30,2,1190,5085.470085470085,0:30:20.532222
155,8,30,2,1206,3304.1095890410957,0:32:09.781478
