140,30,30,2,1168,44923.07692307692,0:24:08.352861
140,25,30,2,1168,31063.829787234037,0:24:50.994730
155,30,30,2,1203,46269.230769230766,0:26:25.976690
155,25,30,2,1203,32338.709677419352,0:27:02.125741
140,10,30,2,1196,5089.36170212766,0:28:28.603628
140,8,30,2,1236,3363.2653061224487,0:29:49.808853
155,10,30,2,1194,5102.5641025641025,0:30:38.591496
155,8,30,2,1217,3334.2465753424653,0:32:11.560702
