140,30,30,2,1170,45000.0,0:26:26.845555
140,25,30,2,1175,31250.0,0:27:02.206226
155,25,30,2,1204,32365.59139784946,0:28:46.875405
155,30,30,2,1203,46269.230769230766,0:28:23.604976
140,10,30,2,1200,5106.382978723404,0:29:38.584288
140,8,30,2,1226,3336.054421768708,0:30:15.492794
155,10,30,2,1188,5076.923076923076,0:30:22.057883
155,8,30,2,1205,3301.3698630136987,0:31:06.765698
